text,label,multi_label,split,language,length,source,potential_noise
most of the tasks are done. Days are passing by so fast and it feels like nothing is being done ... well moving on to dev on wordpress,0,human,train,en,28,twitter,0
"how is it sum ppl r born famous, it comes easy to sum n others earn it, why cant i just be the 1 BORN famous? i dont no how to earn it",0,human,train,en,33,twitter,0
Got a sink full of dishes to do before I can go play,0,human,test,en,13,twitter,0
@skrobertson Be Back In Fivee Maybe Ten,0,human,train,en,7,twitter,0
@Albinha26 Awe! U just blew me off!! I'm sad now,0,human,train,en,10,twitter,0
"I wanna do CG.How many days I haven't hold my tablet pen?  I wanna eat pizza,too.",0,human,test,en,16,twitter,0
@xDaisyLanex thank you,0,human,train,en,3,twitter,0
thinks she might really be getting sick...feel awful today...even though i was in bed by 9.  Need rest.,0,human,train,en,18,twitter,0
@ddlovato Is like the coolest person in this world and i dont even know her,0,human,test,en,15,twitter,0
Tie game again.,0,human,train,en,3,twitter,0
@diana_music ooh nice! have a nice day  oh yeah.. northern ireland anytime soon ??  xxx,0,human,train,en,15,twitter,0
O.MAI.GAD!!! I NEED TO BE WHERE PP IS NOW  AHH MASKED HONGKI MASKED JAEJIN MASKED JONGHUNMASKEDSEUNGHYUNMASKEDMINHWANOMIGADDD *SKILM*!!!,0,human,train,en,17,twitter,0
"@SonyPlayStation dammit, that competition on the blog is causing the whole site to crash, i cant get my news",0,human,train,en,19,twitter,0
I had another mickey d's!,0,human,train,en,5,twitter,0
"@dmitry i don't miss sports, either  (xbmc x3, tivo x3, myth x1, xbox360+netflix+streaming for me... might make the mac mini jump...)",0,human,test,en,21,twitter,0
@Stephanally if he's still lazy to patch back.. den its ok lor dun bother..,0,human,train,en,14,twitter,0
@ArianeNovelli mir gehts auch gut  was machse soo?^^ listening to shakira-animal city -.-,0,human,train,en,13,twitter,0
@strategiclee just rebooted so only 5,0,human,train,en,6,twitter,0
Sad to be leaving sunny Destin.,0,human,train,en,6,twitter,0
@juicystar007 Both of you,0,human,train,en,4,twitter,0
@Randy_Gage  I'm dragging that I missed the last tele-seminar,0,human,train,en,9,twitter,0
Why didn't I go to Virginia Beach instead of Memphis,0,human,train,en,10,twitter,0
@imopclan stalked her ip &amp; myspace as well as royal pirates' and everything matched up. We're pretty sure she really is moonchul's sis,0,human,train,en,23,twitter,0
grrr.. twitter updates to mobile wont turn off,0,human,train,en,8,twitter,0
"Hm, @moolcool just RickRoll'D me. Thanks mate, I felt like listening to a good song anyway.",0,human,train,en,16,twitter,0
just gona chill out for the night !!! might go for a run but it looks like it may rain,0,human,train,en,20,twitter,0
"working on saturday,",0,human,train,en,3,twitter,0
I like when famous people follow all their followers back.  why can't more do it?,0,human,train,en,15,twitter,0
@WendiTV - per pilot husband - locater does not work under water,0,human,train,en,12,twitter,0
talking to abby,0,human,test,en,3,twitter,0
@EconomicMayhem I'm a regular Subway (sandwich) passenger  One near Hyewha Rotory/Sungkyunkwan University bus stop,0,human,train,en,14,twitter,0
"@ashleyisrad YESSSS  if i could get in, you can, lol. omg, i want you to go to one of those. they're both amazing.",0,human,train,en,23,twitter,0
"@JofArnold The writer had actually contacted me for the article, but Gmail put it in my spam box.",0,human,train,en,18,twitter,0
@Katizzle hehe yeah! but too late hun,0,human,train,en,7,twitter,0
@viaaubrey ahahaa! I hate when creepers try to follow me.  I've had the same girl try to follow me three times in like 2 days. sick,0,human,train,en,26,twitter,0
"@emzi_x i like a bit of everything, itunes has every genre in it  but i like just the general stuff in the charts!",0,human,test,en,23,twitter,0
@iLLBLvnDW4Evr32 I don't think I have you on myspace ... I need your linky-poo  lol,0,human,train,en,15,twitter,0
facebook is beign a bookface and wont upload my photos from musical camp  It says &quot;Page load error: there is no data in this script&quot; Pssh!,0,human,train,en,26,twitter,0
playing wow a bit ...The effect stinker has on black cats is awesome  http://www.wowwiki.com/Stinker,0,human,train,en,14,twitter,0
My house is for sale: http://bit.ly/k8idQ,0,human,train,en,6,twitter,0
@jeannysd ..and frickin threw up!! effin horrible  btw we need girl qt SOON.. my heart is aching =/,0,human,test,en,18,twitter,0
"Off to Woodstock city council at 7-- no WiFI there, so I can't tweet...",0,human,train,en,14,twitter,0
"Taking a damn nap before going to work for 12 hours, whoo-hoo",0,human,train,en,12,twitter,0
"well time I started cooking, friends coming for tea &amp; they've requested my cottage pie",0,human,train,en,15,twitter,0
Tj maxx has no cute bathing suits!!!  tat so not cool!!!,0,human,train,en,11,twitter,0
"back in Germany, expenses expenses expenses..and of course checking my new friends from CIGNA",0,human,test,en,14,twitter,0
is still waiting for my number 2 transfer onto my new sim card,0,human,train,en,13,twitter,0
@maxime68 Yes a FB page for LVEAN but there is no reczp on it too bad,0,human,train,en,16,twitter,0
The Wrestler - Springsteen ... kill me a lot  one of my fav's of him â¥,0,human,train,en,16,twitter,0
Here itÂ´s sou sou borinq  . what can I do ? My Mum is at my brothers Kinderqarden .,0,human,train,en,19,twitter,0
"@TechCrunch i am holding my breath for #N97 ,lets hope #nokia dont disappoint me",0,human,train,en,14,twitter,0
tomorrow is gonna be ggreeaat!! uhuu!.. but in the same time all school is gonna be cry!.. including me  i gonna miss everyone!,0,human,train,en,23,twitter,0
@jordanknight Training for the Peachtree which is in 2 week....I might pull my back as well,0,human,train,en,16,twitter,0
is not feeling well,0,human,train,en,4,twitter,0
might get another dog soon!,0,human,train,en,5,twitter,0
On duty...,0,human,train,en,2,twitter,0
Goood morning! Math exam soon,0,human,train,en,5,twitter,0
@catawu Yes - I like that version too,0,human,test,en,8,twitter,0
"Ugh. I hate bad grades. 1st time I've ever failed a class and no As- B, B, D, W, I, I! Not like me at all",0,human,train,en,26,twitter,0
"is dilusional, but disco katie is dancing",0,human,train,en,7,twitter,0
glad to be home.  rough day.,0,human,train,en,6,twitter,0
"@samvarnham haha, its my second. its better this time  earlier her status was saying about replying and loves reading the letters",0,human,train,en,21,twitter,0
Feel a li'l bit downer at the mo'...so i better hush up b4 it ruin the friday luv  TY for another luvin friday tweethearts! x,0,human,test,en,25,twitter,0
@ErenMckay I love you.   I just cleaned out a whole bunch of marketers.  Oh man.,0,human,train,en,15,twitter,0
Gonna watch 'Glee' and the 'You've Got Mail' with @_Michelle_E .  &lt;3,0,human,train,en,12,twitter,0
@LudaDrummond Thanks Luda. I will. I appreciate you sharing.,0,human,train,en,9,twitter,0
"@Niesa0789 I'm with you, lady!",0,human,train,en,5,twitter,0
@maikeru76  I want them to share EB's trending-limelight and besides It's fun!  #SpinAWin #Heredero #Agila #Philippines,0,human,train,en,16,twitter,0
@RicoLover what is HH brunch. Did u have too many mimosas? I am dying on my bike today. Today started the AIDS Lifecycle,0,human,train,en,23,twitter,0
@ChristopherKohn  ha see I know I am right thia time!! :-D gonna miss you till Sunday  haha,0,human,train,en,17,twitter,0
still up...writing some more..trying to do justice to my sex scene....you would think that part would be a no brainer   bleh !,0,human,train,en,22,twitter,0
@sianhughes_ oh damn  imma go stalk greenly estates :} NOM,0,human,test,en,10,twitter,0
@itsmadison go,0,human,train,en,2,twitter,0
@sagebravo *kisses* make sure u get good footage so i can watch baby. n tell @dkthepunisher i said good luck,0,human,train,en,20,twitter,0
@desmondlee haha... I see... But hope to see u again soon.  i'm enlisting oct.,0,human,train,en,14,twitter,0
@Jesse It's crazy how as cameras keep getting bigger cards seem smaller and smaller  I currently shoot an 8GB CF and the 5DmkII fills it!,0,human,test,en,25,twitter,0
@alexibear can I get the lead role??? pwetty please...LMAO JK!,0,human,train,en,10,twitter,0
"So cold in here, im sick. Where the hell is utaaaaaaaaa",0,human,test,en,11,twitter,0
having a conflict of interest in my own head... its not going very well,0,human,train,en,14,twitter,0
My naval piercing itches to the dickens! Means its healing,0,human,test,en,10,twitter,0
bought BB Bold from net cuz the prices in Q8 R crazy ( ya3ny la3eb-ha 9a7) but it got held in customs &amp; they wnt a fee so i'm paying more,0,human,test,en,31,twitter,0
bored! I wish people would answer me back,0,human,train,en,8,twitter,0
"$250 ticket at bearpaw, ah boo   oh well, new landing new start baby!  Bottles up",0,human,train,en,15,twitter,0
@Isabelleg20 eu sei /cry  haeiohohaosho,0,human,train,en,5,twitter,0
I can't walk!!!! My leg doesn't feel right,0,human,train,en,8,twitter,0
I have never felt so sick in my life,0,human,train,en,9,twitter,0
This was supposed to be a GOOD weekend...,0,human,train,en,8,twitter,0
@Jamr516 but I didn't!,0,human,train,en,4,twitter,0
I already did rona,0,human,train,en,4,twitter,0
just had an amazing French dinner for Jenn's birthday!! headed to the other room,0,human,train,en,14,twitter,0
"lol....i like this  A bus station is where a bus stops. A train station is where a train stops. On my desk, I have a work station..#funny",0,human,test,en,27,twitter,0
"@_annee i know  um, shimmy shimmy go go or something haha :L they are so HARDCORE!",0,human,train,en,16,twitter,0
Did I mention that it's a pirate kite?,0,human,train,en,8,twitter,0
@TravisInIndy  yeah I remember. but if I dont get my sleep I will not be able to stay up tonight.,0,human,train,en,20,twitter,0
Been a beautiful and productive day  Gonna hit the sack now. will leave you with the Quote of the day.......,0,human,train,en,20,twitter,0
@Dshaver2 fineeeee,0,human,train,en,2,twitter,0
@therealpico Get 100 followers a day using www.tweeteradder.com Once you add everyone you are on the train or pay vip,0,human,test,en,20,twitter,0
"@pageoneresults Ah cool, that's useful, I'll use that link as an example! (Great marketing idea  ) Thanks again",0,human,train,en,18,twitter,0
"@MystaKool yeah, IE has been such a pain -",0,human,test,en,9,twitter,0
nothing special on my mind ...just cme to this new cyber cafe as i away frm home..n internet speed is soo slow,0,human,train,en,22,twitter,0
just got back from Gadia's hahaha.. weee happy 18th love!,0,human,train,en,10,twitter,0
@wilw My dog does this too. She is a champion counter surfer and kleptomaniac with a carbohydrate addiction,0,human,train,en,18,twitter,0
@JeniPoynter_x  cool  did you meet your friends ? lol x,0,human,train,en,10,twitter,0
@mayhemstudios @unmarketing See you guys next Saturday,0,human,train,en,7,twitter,0
I don't seem to have any photos of me and my Grandma together for tomorrow. It is heart breaking,0,human,test,en,19,twitter,0
Stevey? Please don't let go of Boom Blox,0,human,test,en,8,twitter,0
"@ayende I know, I am working on a couple of posts. I always start and never finish.  Will be better next week.",0,human,test,en,22,twitter,0
found out my friend leaves for Afganistan on 7th July.  Looking for IEDs is his job: http://en.wikipedia.org/wiki/IEDs,0,human,train,en,17,twitter,0
"@dannywood Yay! Can't wait to get a new tank! You are an awesome individual, do you know that?",0,human,test,en,18,twitter,0
w00t. Done. Goodnight everyone.,0,human,train,en,4,twitter,0
I've lost my voice   I guess some people will be happy about that !,0,human,train,en,14,twitter,0
I love whataburger therefore I love texas!,0,human,train,en,7,twitter,0
"@kevinista OK, so like a godless socialist. I get it.",0,human,train,en,10,twitter,0
my life is miserable right now  the only little plus thing is that we're gonna go shopping soon!! i swear i'll go CRAZY in forever 21 !,0,human,train,en,27,twitter,0
"@joshuakragt Thanks. Much rather be here than cold and wet sydney! Enjoy the pub, have one for me",0,human,train,en,18,twitter,0
Marianne Keith and her tour manager Mel were so nice to meet tonight,0,human,train,en,13,twitter,0
morning! still cloudy today so once again no beach  boo! now getting ready to go out with mum and sis,0,human,test,en,20,twitter,0
"@joaoa olÃ¡, explica o bing em 140 caract por favor",0,human,test,en,10,twitter,0
@filmjunk Oh but it is real. I rented it this week. I'm waiting for a little free time to watch it. Care for a review when I finish?,0,human,test,en,28,twitter,0
board as wat is there to do ???? ive cleaned  my room .. read a little bit ..but still totally freaking board,0,human,test,en,22,twitter,0
bro's family went in with us on a gift...we got her an industrial-strength shredder. not exactly your typical 75-year-old.,0,human,train,en,19,twitter,0
@sambriones sammmmyy... advil lang.. it works wonders,0,human,test,en,7,twitter,0
"Done with work. FOR NOW, that is... Let the games begin bright and early! Met some great alums today!",0,human,train,en,19,twitter,0
i'm just so happy right at this exact moment,0,human,test,en,9,twitter,0
She's happier cuz people like you  @Macarenarios,0,human,train,en,7,twitter,0
@michalabanas hey michala!!.was watching McLeods Daughters yday..i missed Kate Manfredi..,0,human,train,en,10,twitter,0
last night aka taylors birthday was goood,0,human,train,en,7,twitter,0
@charlii1 its creepy but hilariously funny! oi nat took it really well  xx,0,human,train,en,13,twitter,0
"@StDAY Awesome! And when you review, please be honest.",0,human,train,en,9,twitter,0
"@kiaradario yah, they are there. pretty funny though",0,human,train,en,8,twitter,0
@treesandshrubs I'd have to lean toward &quot;lucky&quot; on that one,0,human,train,en,10,twitter,0
@singlegirlie I thought I might be!!!  How's Jorge and Todd? (pls tell me Todd's not a hi-5er...),0,human,train,en,17,twitter,0
Did a reboot and I still can't get Adobe-AIR to uninstall.,0,human,train,en,11,twitter,0
"ok ladies...someone let me know a little about the whole cab and Rob thing,sucks have to be outside for another hour,so no computer",0,human,train,en,23,twitter,0
Work AGAIN! Where does the weekend go!,0,human,test,en,7,twitter,0
@mekahldownish lol what did you send,0,human,train,en,6,twitter,0
@lorimcneeartist Thanks you so much for following me on Twitter; I hope you find it as exciting as I do! Looking forward to your tweets!,0,human,train,en,25,twitter,0
oh lack of sleep isn't it a wonderful feeling  such a good morning!,0,human,train,en,13,twitter,0
@bagpak heard n word,0,human,test,en,4,twitter,0
"Another #squarespace giveaway, another missed opportunity for me",0,human,train,en,8,twitter,0
@itslindseyshaw Hi Lindsey..How are you?  Greetings from Germany!,0,human,train,en,8,twitter,0
Dude i had fun up there  AND i got free stuff haha,0,human,train,en,12,twitter,0
@baby__jane fox and the hound is so cute. i wanna watch,0,human,test,en,11,twitter,0
cried like a big baby while watching end of ER. v sad. what will i be like when it finishes for good?? BAHHHHH,0,human,train,en,23,twitter,0
@CarlosSaysRAWR @xbreathexgx apparently carlosim the kid,0,human,train,en,6,twitter,0
Capo is spasticated  spring is going. need new one,0,human,test,en,9,twitter,0
"Or rather find me, then fine me",0,human,test,en,7,twitter,0
"@AshleyTaylor_x3 Ha, she's the one that needs to be good to me, she verbally and physically assaults me on a regular basis",0,human,test,en,22,twitter,0
"@JoshMiller Nah, I didn't go. I didn't know about it until last night and I had to work today. Couldn't get there in time!",0,human,train,en,24,twitter,0
"@LucasCruikshank I was just in NY, and when I got home I had a terrible fever, and ALSO I was a little flu-ish. don't get sick, Fred!",0,human,train,en,27,twitter,0
Tara  says: *:L:L Dream come true.. In the same room as Adam Ficek :L:L,0,human,train,en,14,twitter,0
I wish life had a fast forward button!,0,human,test,en,8,twitter,0
Sick. not going to school today.   j.i.l.,0,human,train,en,7,twitter,0
"@_ophelia lol its too big for free yousendit, lol will have to split it",0,human,test,en,14,twitter,0
damn iit! I can't believe I left my book at work; Im almost done with it &amp; I wanted to finish it so I could get the last book this wknd,0,human,train,en,31,twitter,0
@WaylandSmalley Me neither. But it's no longer about what we want. It's about fairness. And fairness is whatever government says it is.,0,human,train,en,22,twitter,0
"@passiveanger right. You're wrong, but thanks for playing",0,human,train,en,8,twitter,0
is bummed out  http://plurk.com/p/11j9b7,0,human,train,en,4,twitter,0
@joliechose Thank you. I just wish I could walk right now,0,human,train,en,11,twitter,0
my wife @lvnkeith is gone for the weekend...wont be back until sunday night. sad face,0,human,test,en,15,twitter,0
"@hiimkevin whatevs, you're all emo with your  faces",0,human,train,en,8,twitter,0
good  morning,0,human,train,en,2,twitter,0
"im sick  i have a sore throat, blocked nose and a throat full of phlegm. yum.",0,human,train,en,16,twitter,0
"It feels good to read a book again even when u've read that book about 10 times, its still good",0,human,train,en,20,twitter,0
how do u make it up to your kid when you break his fave toy? Esp when its the org 80s toy not a new copy?,0,human,train,en,26,twitter,0
is ready for a great Sunday,0,human,train,en,6,twitter,0
babysitting again how the hell does it always happen,0,human,train,en,9,twitter,0
@staceylovesDW lol ya like that one?,0,human,test,en,6,twitter,0
@BearsOnPatrol 10 Twollars to get you started,0,human,train,en,7,twitter,0
"@steph_williams quite good so far, another day to go. and yes one more at the end of may, then none until end of august",0,human,train,en,24,twitter,0
My girlfriend is REALLY sick  and i think she is getting worse,0,human,test,en,12,twitter,0
"@with love ang, o snap i forgot u  dyed it u never sent me a pic loser",0,human,train,en,17,twitter,0
Is surprisingly busy this morning,0,human,train,en,5,twitter,0
At the airport. Sad this vacation is just about over,0,human,train,en,10,twitter,0
"Stuck in the hotel watching regular TV programming.  watching Wipeout, which is like Gladiators/Ninja Warrior performed in a waterpark.",0,human,train,en,19,twitter,0
@Mem_bizzle Shame on you. Lol I had to restrain myself. Besides too many eye-witnesses. Plus he's awake now,0,human,train,en,18,twitter,0
@Tina_Sparby &quot;I remember that age!&quot; Yeah I here that this age is when kids are the cutest. I'm sure I'll enjoy every part of his life tho,0,human,train,en,27,twitter,0
@blindcripple I've just gotten into the whole hoodie thing - &amp; the need to participate in corruption &amp; bribery followed  #momentofweakness,0,human,train,en,21,twitter,0
@Zafieraa yeeaa  maybe on off? lets try haha,0,human,train,en,8,twitter,0
"have to make a trip upstairs at xenos now, new class",0,human,train,en,11,twitter,0
@dannylohner Horray for productivity!,0,human,train,en,4,twitter,0
@DurrtyB  so what character do u like cuz aint none funnier den Sponge Beezy LMAO,0,human,train,en,15,twitter,0
Using all the brain cells I have left to figure out how to start an on-line charity  They are out of practice,0,human,train,en,22,twitter,0
"at rjs, going home soon to a house with no one in it til tuesday",0,human,train,en,15,twitter,0
"@piticu21 asa rau te-a suparat Bendeac, ti-ai picat blogul? &quot;the address http://www.piticu.ro/, which is currently unavailable.&quot;",0,human,train,en,16,twitter,0
is so very tired after x factor auditions i cannot go more than 40 hours without sleep,0,human,train,en,17,twitter,0
"Writing a blog about bing.com, but the site is really slow",0,human,test,en,11,twitter,0
Never mind. Pearl jam will be on. Not green day. Still a good band.,0,human,test,en,14,twitter,0
8 years... been so long yet seems like yesterday,0,human,train,en,9,twitter,0
feels lonely this day,0,human,train,en,4,twitter,0
So excited!! Tomorrow mis my Geography presentation!! I'm waiting impatiently!! I love speaking in public!!  &gt;_&lt;,0,human,test,en,16,twitter,0
@JustinSxE Ugh. What a bitch  You can have Tacos tomorrow!,0,human,train,en,10,twitter,0
@MadamSalami Of course you can - start simple work up,0,human,test,en,10,twitter,0
@Arcania thats no fun,0,human,test,en,4,twitter,0
"@alittlevoice Did you enjoy all of THAT scene too, Hannah? Oh the lolz. Poor Wendla",0,human,train,en,15,twitter,0
Tuto Uranium re-uploaded and ready to relaunch,0,human,train,en,7,twitter,0
first chickening out of the day.  i'm not going to attempt to muck about with linux on the magh. resorting to the windows side.,0,human,train,en,24,twitter,0
"@faceofboe you need to play something from Mary Poppins at them, everyone knows that's how rooms get tidy",0,human,train,en,18,twitter,0
you didn't bring us any cookies,0,human,train,en,6,twitter,0
"@CosmoHavanese this is a tough #pawpawty to dress for, eh? maybe you &amp; @MozartDane could slip on some converse &amp; call it a day.",0,human,train,en,24,twitter,0
contemplating housecleaning wishing 4 more #1 ladies dtec stories &amp; trying 2 accept may have 2 stay here,0,human,train,en,18,twitter,0
I will be at my big buddy's Marcus Spears golf tournament on June 22. Great celeb line up. I am not one of them,0,human,train,en,24,twitter,0
Does anyone have the font &quot;Clarence&quot;? I had it but had to chuck it because it got corrupted. Original CD is long lost.,0,human,train,en,23,twitter,0
Follow them two! @stellarBELLZ @MRdotBROWN 1 has a fake that has more followers lol and the other is my BEST friend,0,human,test,en,21,twitter,0
Rt @Birgit_ @joenoia douche in my native language means &quot;shower&quot;  http://tinyurl.com/axwru,0,human,test,en,11,twitter,0
@KCtweets .....My bed is calling also.....And i am fixing to answer,0,human,train,en,11,twitter,0
RanRunsIt I do.. I must of missed that one..LOL.. Just bump that and dance yourself into a good mood..,0,human,train,en,19,twitter,0
@BoyzLifeWestZon It's exciting,0,human,test,en,3,twitter,0
Sunday morning. Need to relax and let this day go slow. Back to work tomorrow  Why does that always happen?,0,human,test,en,20,twitter,0
Going to check on cat. Might be getting sick again. caught him squatting on one of my grandma's funeral plants,0,human,train,en,20,twitter,0
Just dropped Elliot off. Won't see him again till August (probably). Sad sad sad sad sad.,0,human,train,en,16,twitter,0
@swiffd ur tweets ammuse me  good job lol,0,human,train,en,8,twitter,0
"awake at a horrible time of the morning again, not going to feel good later today...",0,human,train,en,16,twitter,0
ugh i do not feel good,0,human,train,en,6,twitter,0
"sorry, i missed the practice for the ssc.  i`m pretty busy kasi, eh. :|",0,human,train,en,14,twitter,0
@vampirefreak101 theyre together its soooooooo obviouss!! she calls him sweettieee  although she was wearing oreganos shirt yesterday...,0,human,train,en,17,twitter,0
"feels so fucking ill rn. want to go home  homehome, not just my house.",0,human,test,en,14,twitter,0
just finished watching series 1 of Mad Men on DVD. Seem to have run out of scotch and cigarettes whilst doing so,0,human,train,en,22,twitter,0
Voted worst driver  huge!,0,human,train,en,4,twitter,0
thinks its to got to even think about sleep,0,human,train,en,9,twitter,0
"@sporttrainer300 Fell over playing Touch Footy, Had op. on it and Dr said i tore 2 ligaments in my ankle",0,human,train,en,20,twitter,0
@suzannehih Happy Birthday!,0,human,test,en,3,twitter,0
@jpmann3 ugh! Give me a shout out  that'll make it better xoxo Lena,0,human,train,en,13,twitter,0
"Mornig twitterland! uploading pics, need to go to school",0,human,test,en,9,twitter,0
filipinos are having a country-wide party today...it's so awesome,0,human,train,en,9,twitter,0
@eelectroshockk  thank you,0,human,train,en,3,twitter,0
@stuartmcintyre I am sure it will appear early PST morning time  I will wait till to tomorrow,0,human,train,en,17,twitter,0
whyyyyyyyyyyyyyyyyyyyyyyyy did i dream that,0,human,train,en,5,twitter,0
@HilzFuld BTW I never heard of Forex before I met you and have now seen two massive billboards in the last week about it,0,human,test,en,24,twitter,0
@GillianDuffy  what are you gunna do?,0,human,train,en,6,twitter,0
"Day 12 of cousin missing i miss her  looking forward to a weekend with my family, cant wait to see them",0,human,test,en,21,twitter,0
Now that the A/C works in the house people want to OD on this ish. I have a stomach ache now,0,human,train,en,21,twitter,0
is sat at home and is thinking about last night  &lt;3,0,human,train,en,11,twitter,0
Not sure about what vacation actually...  but i wanna be prepared. D: ~exam week :[,0,human,train,en,15,twitter,0
@dennisschaub No but he will be doing pics.  He has the best body   I can't wait!,0,human,train,en,16,twitter,0
@songbookbaby LOL.. Cool cool.. Sounds like you prefer the anonymous angle for the time being lol Don't be a punk!,0,human,test,en,20,twitter,0
"Having coffee at a balinese theme cafe in KL, I'm in denial.. Ppl here speaks chinese not indonesian",0,human,test,en,18,twitter,0
with newsomee!,0,human,test,en,2,twitter,0
I'm eating goldfish  The colorful kind. Can't wait till tommorow! Missing Brynne &amp; Katie and all my other Besties [Missing Jackie &amp; Mimi],0,human,train,en,23,twitter,0
@larrybirkhead Dannielynn is addorable and is growing up so fast,0,human,train,en,10,twitter,0
Dooin Hmwrk But Totally Cnt Be Arsed!,0,human,train,en,7,twitter,0
"nights can go on forever and seem short at the same time. im not making sense. fjsienrksienrk i never twitter, thought i would tweet",0,human,test,en,24,twitter,0
being productive and getting things ready for the weekend LAKE festivities!!! Can't wait for the Taysdens to be here  woot woot,0,human,test,en,21,twitter,0
surgery effin hurts,0,human,train,en,3,twitter,0
@lilsydmac good! You missed my crazy family and sharonda at the cookout yesterday!,0,human,train,en,13,twitter,0
yay - i am no longer in the (haunted) flat alone - Dan's back! Wooooo!!  30 days til we MOVE to NEW HOUSE!!,0,human,train,en,23,twitter,0
my latest R/K fanvid  http://bit.ly/wJMqn  impatiently waiting for tmrw...,0,human,train,en,9,twitter,0
@Jay Rana you loved the conversation. Don't give me that lol. Wo ho back to work seven hours,0,human,train,en,18,twitter,0
"is still revising. When will this hell on earth end? Ok, wait. Not that bad but still! Other sixth formers will know exactly what I mean!",0,human,train,en,26,twitter,0
@marysidney78 yeah for this week next week it changes im still in training 3- midnight,0,human,train,en,15,twitter,0
@meabhaline top row at the front,0,human,train,en,6,twitter,0
"@websoup Why no closed-captioning?    Watching, hearing AND reading something funny can make it triple-funny... #websoup",0,human,train,en,15,twitter,0
@keishajay your invite,0,human,train,en,3,twitter,0
"@K4Ice4Thu thank you for calling me back sis! ;) Again, Im so sorry for did not ask you in the morning.",0,human,train,en,21,twitter,0
@jonitchr  Thanks for the heads up about the article. I guess I'm slow because I just now came across it.,0,human,train,en,20,twitter,0
"@pmatty Ya, easily. We got Italian herbs and Sauce + Mince Meat. Too easy.",0,human,train,en,14,twitter,0
"Runway Magazine interview, super geeked. Wish the kid luck!  xoxo",0,human,train,en,10,twitter,0
Sad.. He's gone.. Won't be seing him for another 2 weeks...,0,human,train,en,11,twitter,0
@desertbriez Let me know how you like it.  It didn't get good reviews,0,human,train,en,13,twitter,0
Me being sick = sucky because i cannot sleep!,0,human,train,en,9,twitter,0
@glennishamorgan omg! I was reading your tweets and saw that about the 702 member. Wow...I didn't even know. I googled it.,0,human,train,en,21,twitter,0
going to work,0,human,train,en,3,twitter,0
not feeling well...,0,human,train,en,3,twitter,0
@BrianNippon Yes he is.  Goodnight.,0,human,train,en,5,twitter,0
aargh SE G900 is soo me  i want it !,0,human,train,en,10,twitter,0
@Outofluck182 i know.   and prolly around 4ish today. What time are you gettin your hair did?,0,human,train,en,16,twitter,0
@Boy_Kill_Boy yup! Can DM it too if you want  why would he do that?,0,human,train,en,14,twitter,0
How a request for shirtless pictures drove me to long division  http://cli.gs/3W4jL #society,0,human,train,en,13,twitter,0
Today I'll work all day at Phonera. Bringing home the big $$$!!!,0,human,train,en,12,twitter,0
Hello becauseimtaylor and ttango!  - (via jhesset-hime) ohhai!  how are you? http://tumblr.com/xjv1ylayt,0,human,train,en,12,twitter,0
want some yoshinoya.,0,human,train,en,3,twitter,0
School was great today  keepin my ambition and focus  sweet dreams tweet hearts. Xoxo,0,human,train,en,14,twitter,0
@Austin_Irl thanks,0,human,train,en,2,twitter,0
says eat nah lahat ng lunch ukie.. dont skip..  http://plurk.com/p/t0rxk,0,human,train,en,10,twitter,0
"Salad: chicken, craisins, carrots, mushrooms, cheese, banana peppers, croÃ»tons, bacon bits, sunflower seeds, and I promise mixed greens!",0,human,train,en,18,twitter,0
"I'm usually right all the time..... And when I'm wrong, I'm right for being wrong!",0,human,train,en,15,twitter,0
Highly approves of her new drummer.,0,human,train,en,6,twitter,0
@thesoulution I can't believe he went from Best Actor Oscar winner to that hot ass mess.  I wanted to save the nerd.,0,human,train,en,22,twitter,0
"@Cytherea_Squirt my screenname is ortonnextwwechamp...im me if u do, I'm watching some hardcore xxx!",0,human,test,en,14,twitter,0
"@MysticMedusa Rudd should keep it it offline, hence my surprise! Virgo's being kloset kinksters? I'm Sun Virg, with Virg in 4 other bits!",0,human,train,en,23,twitter,0
I'm so nauseous.  And its so beautiful today ahhhhh,0,human,train,en,9,twitter,0
"got to sleep in a bit more today, but has a headache  boo!",0,human,train,en,13,twitter,0
its sunday and i have work!,0,human,train,en,6,twitter,0
"@BradSabbath well I have one. I don't have the ejaculating dick, tho I could make a phone call and have one here. (it's for science  )",0,human,train,en,26,twitter,0
@hectordbyrd Should be worried about that evil bird in the house imho,0,human,train,en,12,twitter,0
@RedMummy Oops... my fault for opening my mouth.... obviously spoke too soon.,0,human,test,en,12,twitter,0
@plmusic22 well i was exploring cuz i never did it before,0,human,train,en,11,twitter,0
@pjmaybe LMAO  Seriously.... 20 + years is 2/3's my lifetime!,0,human,test,en,10,twitter,0
@SamGuevara  why ? will u stil have ur ipod ?,0,human,train,en,10,twitter,0
Just had a GREAT GF meal at Gallaghers steakhouse in the New York New York in Las Vegas. Forgot to take a pic for the blog,0,human,train,en,26,twitter,0
@steitiyeh -glad to have  been of assistance  Whatch them power in once that puppy is fixed!,0,human,train,en,16,twitter,0
@Annnnnaaaaa same :S we all do,0,human,train,en,6,twitter,0
Happy Sunday everyone  Enjoy the last day of the weekend!,0,human,test,en,10,twitter,0
gah. musical instruments. too many. buuuuurn them! i am tired of carrying them.,0,human,test,en,13,twitter,0
@juicystar007 hey blair cs 88 shimmer or 78 with the blush-ur the tie breaker? i already ordered the neutral 2 copy ur prom look,0,human,train,en,24,twitter,0
