text,label,multi_label,split,language,length,source,potential_noise
[泪]假期快结束了，家里的日子虽然特别舒服，但是还是打起精神，该好好工作了，加油，拜拜家里的各位亲朋好友！～,0,human,train,zh,1,weibo,0
#整理录音之大师金句找到啦#“我要对自己和同行的伙伴们说：我们都要珍惜当下，珍惜现在这种看似残酷、看似毫无着落，却又那么满怀希望的一种环境。”――@樊冲Eric “好梦一日游”的产品经理兼导游们，继续幸福地辛苦下去八~看你们的啦[lt切克?][鼓掌],0,human,train,zh,2,weibo,0
回复@903邓宁:明天去李静家的私房菜馆，据说能见到你，不醉不归，改天我请你吃个够[嘻嘻] //@903邓宁:想去吃你的菜,0,human,train,zh,2,weibo,0
回复@参谋长茄海涛:我这普通话说得超不灵光，能不能允许我用粤语来辩论啊？[抓狂][抓狂] @梁国生 @不会武功的武功李云飞@比亚迪速锐@易-本正经@参谋长茄海涛@主播晓青@车伙伴网@画风topfm@交通1003晓春@山西交通广播哿喻@鲁捷@苏?_江苏交广爱车天天汇@财富广播陈博@1062安静@曹宁 //@参谋长茄海涛:现,0,human,train,zh,4,weibo,0
今晚学会一句话：“天空飘来五个字，那都不是事！”[嘻嘻],0,human,test,zh,1,weibo,0
[怒]保护你们个大头葫芦娃啊！！！！！！,0,human,test,zh,1,weibo,0
"坚持不输液,累病的,缺睡眠[泪][泪][泪]学生最苦,早六点半起晚12点睡. 我在:http://t.cn/8stSbEJ",0,human,train,zh,2,weibo,0
三亚半山半岛度假酒店客房设施齐全，您可以再旅途中享受自己烹调美食的乐趣！现在起，酒店推出了半成品菜单，你所需要的食材酒店都为您准备好了，足不出户，就可以轻松下厨啦！！[害羞][哈哈][哈哈],0,human,train,zh,1,weibo,0
"您  的 帐 号 已 成 为 今 日  幸 运 用 户 , 立 即 登 陆 http://t.cn/zYBKoK0 进 行 了 解[礼物]   @股阿四 @YF-Young[哈哈]fLf7VB5CF3",0,human,train,zh,25,weibo,0
少壮不努力，一生在内地；就该受到这样的“对待”[怒],0,human,train,zh,1,weibo,0
艳阳高照的六月，应该吃些什么呢？#北京亮餐厅#本周二，周三，为你带来中式特色菜，干烧仔鸡 [谗嘴]入口香味浓郁，配上四川辣椒，味蕾的冲击让人回味无穷！[鼓掌]~ 美食控的你约上好友一起来分享吧！[花心] @北京银泰中心,0,human,train,zh,4,weibo,0
//@Alan-迷幻:[哈哈]// @veggieg : 领导在台上念稿：雷锋 没有死~ 旁边秘书小声提醒：是精神 精神~ 领导立刻大手一挥慷慨道：还精神着呐[哈哈][偷笑][鼓掌],0,human,train,zh,8,weibo,0
中暑。坚持着熬了点绿豆汤，心慌近虚脱，赶紧卧倒休息。快过去三伏天了，孕妇夏天真难熬。[晕],0,human,test,zh,1,weibo,0
已经开了6年了//@呆洁_Angela: 新开的？改天去试试？@jiangtaifendui //@望京一号餐厅: [泪]谢谢,0,human,train,zh,4,weibo,0
西藏纳木措湖：红尘俗世一声叹息！[给力][鼓掌],0,human,train,zh,1,weibo,0
[赞]家庭的和睦，人生的平淡！//@假装是思想: 人的一生，到底在追求什么？[抓狂],0,human,train,zh,2,weibo,0
[晕] //@于雷傻鱼：转发微博。,0,human,test,zh,2,weibo,0
#用门牙吃东西#来自河南开封的张小姐自称曾为了瘦脸开发了用门牙吃东西的技能，不就之后，体重确实减了下来，不过牙撑不住了！[衰]果然兔子的吃法，还不适合人类！真真觉得健康的就是最美的，所以不要在意细节上的缺憾啦~[可爱],0,human,train,zh,1,weibo,0
东方卫视东方直播室在放虐猫事件[可怜][悲伤][悲伤][泪],0,human,train,zh,1,weibo,0
看到米粒了[哈哈]开化走一个@黑米粒 @荆紫@李忠海,0,human,train,zh,2,weibo,0
猜猜我要干嘛[哈哈] @内切圆85,0,human,train,zh,2,weibo,0
突然很怀念仙剑轩辕剑[泪],0,human,test,zh,1,weibo,0
"[怒],zf你不会这么脑残吧，求辟谣～～～//@普?尼特Planet: 尼玛狗日的，简直是断子绝孙。。。",0,human,test,zh,2,weibo,0
//@媒体微博头条:[衰]北大东门。小树林？。离小编好近。。。,0,human,test,zh,1,weibo,0
新的一周来啦！你们在的城市有变冷了吗？下雪了吗？天冷的早晨起床可真不容易呀，不过还是要努力爬起来哟！小E和大家说早安哦！新的一周 加油啦~~[亲亲],0,human,train,zh,2,weibo,0
道德无底线，部分人的麻木和残忍让人不寒而栗。//@小闷轰炸机本人的微博: 太可恶了[抓狂],0,human,train,zh,2,weibo,0
空闲来喝茶[嘻嘻],0,human,train,zh,1,weibo,0
动容...突然想要条金毛狗狗了 //@殷毓婷://@trailleo: //@tomoaka:T T想起小T了 = =[泪] 还有花…………花啊T T // @o洗具o :就是全世界都抛弃了我，我仍对你不离不弃。 // @1111XOXO :就算全世界抛弃了我，至少还有你。[泪],0,human,test,zh,14,weibo,0
[泪]//@方亮同学: [生病],0,human,train,zh,2,weibo,0
//@罗文倩CID:[嘻嘻],0,human,train,zh,1,weibo,0
明显你比美很多好不，[害羞][害羞] //@vivipoon:OMG，我的素颜大脸。。。敌不过新娘子啊[爱你][爱你][爱你],0,human,train,zh,2,weibo,0
"旅途第一夜,车厢内一位七个月的小萝莉在爸妈大声的唏闹中十二点才谢幕,那方五周岁的小灵童又开始因梦而大哭不止,小萝莉与小灵童一方唱罢一方登场,凌晨四点下车,于是我记住了一个大城市――准安[嘻嘻] 我在:http://t.cn/zR7H5t7",0,human,test,zh,2,weibo,0
赞的[爱你],0,human,train,zh,1,weibo,0
最爱的也是最珍贵的..更是最遥不可及的...[泪] ..什么时候还有这样的画面啊???.[抓狂] ....老子现在悲情了..[泪] .....,0,human,train,zh,4,weibo,0
@萧育文 谢谢肖大哥的精彩分享，受益良多[鼓掌][鼓掌],0,human,train,zh,2,weibo,0
是不是所有潘氏滴孩纸，都曾经，被称呼为小潘？[晕][晕],0,human,train,zh,1,weibo,0
#做一回重庆人#今天美食博主们牛逼了，四个都中奖了[阴险][阴险]@紫色透明 @金山茶 @Nicole的生活书 还有我[哈哈][哈哈]  @新浪美食 @新浪重庆,0,human,train,zh,6,weibo,0
兄弟，今年这奖是哥替你领伪，明年自己来领！ //@三摩地帮主:就剩我了[泪][泪],0,human,train,zh,2,weibo,0
拉筋?肥?肥膏是??年後的法?[哈哈][给力]，三天後我再上?我的照片，肯定瘦很多[嘻嘻],0,human,train,zh,1,weibo,0
会长大人可以写一本《毁三观卖身记》了。[哈哈],0,human,train,zh,1,weibo,0
//@SSCC-An迪y-: 呃...其实，我记得这个是以前梁朝伟在一部电影里的搞笑对白... //@电台梦晓:[怒][怒] //@虹虹在文睿: //@王大雷: 求人肉！[怒][怒][怒] //@NoNo_Bor:哪能这样禽兽啊[生病],0,human,test,zh,7,weibo,0
最近大家都发现了吗？[嘻嘻][嘻嘻],0,human,train,zh,1,weibo,0
此活动至2月28日，亲爱的花粉们赶紧走起哦~[鼓掌],0,human,train,zh,1,weibo,0
这算什么？@我是田昌宇 来北京三年，省吃俭用，不喝酒，不抽烟，不泡妞。存了六万，他爸给了他9995万，直接买了个四合院。//@鱼九爷: [哈哈]好励志呀，各位父母加油,0,human,train,zh,3,weibo,0
这个曲目也太华丽了吧//@小元三之助: 真是手贱看歌单!!![抓狂][抓狂][抓狂]//@LuttiRainbow:new soul!!!!!!!!!要?死?[抓狂]?死人啦,0,human,train,zh,3,weibo,0
好暖。 //@clover张三: //@匆JIA: //@寻找旅行家: 只要人人都献出一点爱，世界将变成美好的人间~[泪] //@陈晓卿:温暖。 //@卢健生: 暖在心头。,0,human,train,zh,8,weibo,0
只有你是神经病[汗]//@肥天小飞猪:都做过木有？[哈哈][哈哈]原来我们都是神经病。,0,human,train,zh,1,weibo,0
今天的工作有四个地方都做得很差劲~1、早上盖章没有仔细，明明图册有重复编号的图纸，确在章都盖好了已经送出去了后才发现。2、没有签字的图纸不该盖章的，我却手快拿来盖章了，又只有一份一份的刀刮。3、中午老总打电话来找同事，我却不懂迂回的说他不方便接电话，很直接的说了句他还在睡觉。[怒骂],0,human,train,zh,1,weibo,0
//@IOIQ:今儿天气真不错 //@希希粘糕:项链真不错！ //@??LY:这是卖项链？骗人 //@淘宝美食:好项链 衣服也搭配的不错黑底白蕾丝 嗯很漂亮 你们懂得[抓狂],0,human,train,zh,7,weibo,0
这个造型如何[嘻嘻] 我在:http://t.cn/zlPgkyZ,0,human,test,zh,2,weibo,0
家有喵星人滴看过来[熊猫] //@苜序:[哈哈],0,human,train,zh,2,weibo,0
文怡老师以自己个儿的身材为例形象的为大家???????????介绍汤煲[鼓掌] //@文怡:我的天，球型[泪][泪][泪],0,human,train,zh,2,weibo,0
那些不靠谱的父母，哈哈哈哈哈哈！[哈哈][哈哈],0,human,test,zh,1,weibo,0
[疑问] //@张荣奎:官薄造谣判5到15年吗？ //@观不语棋://@老徐时评:这个周末就指着这个笑话开心啦！[哈哈]//@琢磨先生: 2千多人干掉19万，你以为是横店军团吗？ //@徐昕: 官博梦游[哈哈]//@财经网:【夜问】这真的是汾阳公安局官方微博？,0,human,test,zh,6,weibo,0
这个神童，老爸是神父！[嘻嘻]//@玖食龙虾餐厅:[哈哈][哈哈][哈哈][哈哈][哈哈] //@作家-天佑: 14岁，童工啊,0,human,train,zh,3,weibo,0
一大早看到这个，马上心情大好！[嘻嘻],0,human,test,zh,1,weibo,0
//@管平潮: 追责！追责！//@沧月: [怒] //@六六: //@妙手仁医: 油画[蜡烛][蜡烛][蜡烛]家乡的海湾就这么再次受到破坏！,0,human,train,zh,6,weibo,0
恭喜恭喜！还不请哥儿几个喝一杯[哈哈]@小水一方 //@AliceLiu_?萌: @北京人不知道的北京事儿 @北京玩乐攻略fun @吃货都在这里勾搭 @红绿灯-官方微言 @湖南卫视 @HITFM @全球玩乐攻略 @荣雪斌 @三联生活周刊 @舌尖上的美食家 @头条新闻 @微吃货 @携程旅行网 @周立波,0,human,train,zh,16,weibo,0
回复@光之隐:我默默看了他十分钟，三道菜打包了十分钟，默默的，他必定是处女座，打包的罐子都要排列对齐，每打包完一盘，就要把空盘收掉，再开始下一盘[抓狂] //@光之隐:就吃个饭，你把人家服务员星座都搞到手了？,0,human,train,zh,2,weibo,0
"这么一比，Bimba的不算啥啊！ //@三个三个:受不了这个苦的属于15%的人飘过 //@端木妙子:Q:""Are u sleep only 5 hours everyday?"" A:"" well, if u are lucky....."" [衰][衰] 真的会死人的...",0,human,train,zh,17,weibo,0
[落叶]美好的时间总是特别的快！又到了说再见的时候。。。Bye? 深秋的北京！恋恋不舍ing[泪] 希望飞机可以准点[飞机][飞机][飞机] @老虎家的酸梅汤 @我叫罗小闹  我在这里:http://t.cn/zQvsrCc,0,human,train,zh,6,weibo,0
[嘻嘻]//@西西CC-如花似玉小姨妈: 张亮知道么,0,human,train,zh,2,weibo,0
哈哈游戏机 //@裴育:游戏机[怒],0,human,train,zh,2,weibo,0
扯蛋极了[怒] 免费的应该是公开的性教育课，再不济的应该是免费的避孕套，堕胎免费的逻辑，和不打招呼炸掀了大马路然后领导出来道歉一样[弱][弱],0,human,test,zh,2,weibo,0
#情人节# 玫瑰代表我的心[嘻嘻],0,human,train,zh,2,weibo,0
坐在2013年的大船上发回的报道[思考]//@徐忱-牺牲: [晕],0,human,train,zh,2,weibo,0
真不错！！//@刘佳琳Ichigo：精彩！@兔兔陈小姐 //@lynshos: 我靠，这个，真是重口味，有点HappyTree的风格@苏门答腊大肥猫 @陈浅浅 //@微博搞笑排行榜：《屎神来了》。。。重口味，未成年人不要看[衰],0,human,train,zh,5,weibo,0
周末朋友们都在做什么呢？小编在店里看?大家吃火锅[泪],0,human,train,zh,1,weibo,0
@Michael_MediaV 被我发现了吧 //@dancingsnoopy_MediaV:B总要红！[哈哈],0,human,train,zh,3,weibo,0
这麻麻到底给宝宝擦了多少痱子粉啊......放屁都冒白烟了！[哈哈] 这难道是传说中的喷气式飞机？小丸笑抽了~~~,0,human,train,zh,2,weibo,0
"就像煲汤要放火腿片入味一样[哈哈]//@翅膀的声音2011:二杆子无肉不欢，红菜苔都要＂着＂腊肉丁入味，可怜我这不吃肉的主，只能望""苔＂兴叹鸟。[伤心]",0,human,train,zh,1,weibo,0
宝宝开心，您放心[嘻嘻] //@嘉乐会月嫂:感谢您对阿姨和我们的认可，我们会继续努力的！[爱你],0,human,train,zh,2,weibo,0
还有他的好！[嘻嘻] //@我是聂导:// @英杰拉姆 :我想要这静静的，默默地，慢慢的渗透，融化，滋润。,0,human,train,zh,4,weibo,0
同问[哈哈] //@Lio李勇:余总，起床了吗？[呵呵],0,human,train,zh,2,weibo,0
movie maker搞不定啊！！！素材太多完全带不动啊！！！@嗨-黛西小姐 电脑一定是死机的~加一起有8G，还没剪就要死机[怒],0,human,train,zh,3,weibo,0
幸福象花一样[哈哈],0,human,train,zh,1,weibo,0
#蔡?逛微博?世界#有机会蔡澜老师还要来满福楼哦！小编有很多东西要和先生学习！也希望您以后经常在北京举办见面会呢[嘻嘻][给力] http://t.cn/zQ5tahp,0,human,test,zh,2,weibo,0
干活啦，6万字……[泪],0,human,train,zh,1,weibo,0
北京什么时候可以加这个活动呀！ //@彭涌_爱美食: @博斐秀禾 @于亚婷微博 @陈玉霞博斐秀禾 @崔洪峰的微博 @黄协秘书长胖子张悦  //@咪咪??:[cai开心]武汉权金城K11店二周年店庆开始啦![din推撞] [鼓掌]欢迎啊~   @牛牛好运气@护花使者9187@快乐小蓝鸟,0,human,train,zh,10,weibo,0
气死我了！老人声嘶力竭的叫着救命啊。这位媳妇，你也有母亲吧！你以后也会成为母亲吧。就不怕报应啊[抓狂][抓狂][抓狂],0,human,train,zh,1,weibo,0
[吃惊] 很强大//@徐云龙：什么人都有啊[晕],0,human,train,zh,2,weibo,0
广交会定于2013年4月15日至5月5日，看到这日期，我[抓狂]了。,0,human,train,zh,1,weibo,0
相信爱情吧！真爱是有的！风浪之后定会鉴证真正的爱情！[太开心],0,human,train,zh,1,weibo,0
@中国工商银行电子银行 你的客服真滴弱爆了[怒][挖鼻屎] 申请临时修改下对账单的邮寄地址竟然需要打3个电话 花了10几分钟才能搞掂 你们的客户体验是不是需要快快滴提升啊[泪],0,human,train,zh,5,weibo,0
"#旅游新闻#【骗子新伎俩"": 先带你商务一日游 后洗脑入传销】近日，许多外地人在广西南宁参加了""商务考察一日游"":导游不介绍景点，却对当地政治经济和发展前景侃侃而谈；只要你出资3800元参与项目，到完成600份任务时，可以获得360万的收入……传销""一日游""，小心上当哟[衰] (央视新闻)",0,human,test,zh,4,weibo,0
好感动[泪]祝2位永远幸福！,0,human,train,zh,1,weibo,0
[嘻嘻]//@芈氏春秋:围观~~揍他揍她~~//@作家陈岚:右边，知道什么是风味么？好像理科生肯定都是些毫无情趣的糙人，绝对不适合恋爱，但总有好这一口的MM把你们收回家去的。[嘻嘻] /@烧伤超人阿宝: 右边傻到什么程度才会相信这种小手工作坊生产的肥皂比现代化大企业好。 //@作家陈岚:来10块。,0,human,train,zh,4,weibo,0
洒家就是这样过的[哈哈]@研研郭 //@不加V: 80后,0,human,test,zh,3,weibo,0
足足250克，一块见饱的节奏！[可爱]//@Sundy删我贴的掉厕所: 不带这么诱惑人的/[抓狂]/@繁星满天飞扬: 爱吃牛排的看过来！@嘘嘘_阿奴 @RED已被注册 @吃货Dior纟 @flyleave开心小土豆 @建玲大姐 @综于缘味 @Sundy删我贴的掉厕所 @哥白天不是个随便的人 @小小织女星,0,human,train,zh,11,weibo,0
[嘻嘻][兔子]美女们[鼓掌][爱心传递]这款新款到货咯[花心][飞机]非常百搭！[太开心]喜欢的赶紧到店里噢[做鬼脸],0,human,train,zh,1,weibo,0
吴哥夜市的小吃要不要这么馋人[抓狂] @维尼小熊 @七月娃娃 @行走的强子 @郑东 @茶色姗姗 @周围freedom @俺是芜野 @V总在旅途 @飞鸟与鱼 @摄者生存 @杏子 @歪歪98 @柳絮同学 @J调de华丽 @刚子,0,human,train,zh,16,weibo,0
【#超级笑星# 开心一刻】老鹰们表示，天冷了，结冰了，走路比较尴尬……[哈哈]今天是中国传统二十四节气的“大寒”，也是蛇年的最后一个节气，天冷了大家也要注意保暖哦~,0,human,train,zh,2,weibo,0
富豪榜上在多几个。。估计人均都是六位数的了。。//@家有小丁:又一次被平均了。总有一天哟啊劫富济贫啊！！！！//@葱葱徐_:有四位数就很不错了！！！//@晓伐晓得: 同问[泪]//@我们爱讲冷笑话:不说了，满满的都是泪[泪],0,human,train,zh,2,weibo,0
#陪你?悦读会# 今儿，孩子们在自行热烈地讨论《骆驼祥子》后半部，爹妈们太罪恶、太不学好了，旁边开了一桌，打着让孩子们自立的旗子自行大吃大喝大聊！（在洋洋的内蒙藉同学家，一桌子地道内蒙美食）![嘻嘻][哈哈],0,human,test,zh,2,weibo,0
[哈哈][哈哈]//@大葱21: [哈哈]//@亚伦sun: 转发微博,0,human,train,zh,3,weibo,0
感冒，难受，唯独要做的就是坚持！反正这鬼天气也不是责怪它就能散的，潮湿的心情要用阳光的心态来治愈。[哈哈],0,human,train,zh,1,weibo,0
[偷笑][偷笑] //@斜阳下孤烟: @恒_玄 @damainlau @驭风翎 越来越喜欢脑袋了…… //@武侠603:[哈哈][哈哈][哈哈][哈哈]整场的一个小高潮?!这段儿大林那表情真是可爱极了！！优酷赶紧出视频吧！！[哈哈]当时真觉得郭老师要是走出来大脑袋就得跪地上?[哈哈][哈哈],0,human,train,zh,7,weibo,0
伤不起呀[怒] //@远影_:原本很好的食材，全让这题材恶心了! //@右哉:………… //@新浪上海:这是一个巧克力蛋糕~~~~[呵呵],0,human,train,zh,4,weibo,0
回复@冬木家:我错过了，关注人太多，老刷屏般错过些神马[泪][泪]//@冬木家:这组大片今天在穷游网围脖上见了，好漂亮！！！！你家男人真是高手！//@那年那月nina:这组大片好多第一次见呀[给力],0,human,train,zh,1,weibo,0
预算科目内还可以加上一条叫：自收自支[哈哈] //@鲁京晋:巨额广告收入呢？ //@好人老周: [哈哈]预算可立项了,0,human,train,zh,4,weibo,0
[泪] //@冰糖Candy:// @酒窝在眉梢 :[泪] // @台球裁判潘晓晔 : // @刘崧snooker  ：好难过，必须转发,0,human,train,zh,10,weibo,0
陈一冰和涅莫夫就是冠军！无论是技术还是品德！[奥运金牌]那些不要脸的裁判去死一万遍好么！[怒骂][怒][弱],0,human,train,zh,1,weibo,0
某人就会说，盖被，试表，喝水，你不听话我给susanna打电话啊！[晕],0,human,train,zh,1,weibo,0
这个比现在玩杀人三国杀上来先各种没收手机来的靠谱[嘻嘻]//@薛炜Edge:转发微博,0,human,train,zh,1,weibo,0
上床，睡觉。九月再见。一?醒来就是假期了。[哈哈][哈哈],0,human,train,zh,1,weibo,0
@李大7 这个姿势、这个角度，怎么那么像你拍照的常用姿势呢？//@酸奶油蓓蓓：哇塞！换造型了！[哈哈] 手指头终于从嘴里拿出来了！,0,human,train,zh,3,weibo,0
明信片粗发了?[太开心]@风无影  我在:http://t.cn/zQ6XKt0,0,human,train,zh,2,weibo,0
我还说两万呢[抓狂],0,human,test,zh,1,weibo,0
晚安各位，在happy的继续happy咯。等待[??老人]给大家[?物]Merry xmas[???][????][?鹿][???][????][?物][偷笑][害羞][抱抱],0,human,train,zh,2,weibo,0
如果心的深处不再有温暖；如果带了面具的你不再感到疲惫；你有没有想过从新开始？当高楼阻碍了蓝天，当岁月模糊了记忆，你会不会觉得这个世界有些不同？当你在繁华喧嚣的街头驻足你的身影，你会不会突然觉得有一种不能融入的尴尬？谁在乎窗外的绿缺少春意，谁不希望风起的时候路不再独走…[泪]还在独走,0,human,train,zh,1,weibo,0
我要吃//@Zyra2V2:快来尝尝吧[爱你]//@现代可汗: @矮胖子MCM @April_静静 @BTV梦遥 @BTV美食地图 @bpt19 @chefzhong @chef麻老五 @光头阿斌哥 @光头陈庆 @Silvia吱吱 @SAMSONG-PENINSULA @三摩地帮主 @撒大米 @pupu迷 @Seanyang_光_大洋 @大个子ray @Zyra2V2 @张牙舞爪的妖精 [鼓掌][鼓掌][鼓掌],0,human,test,zh,20,weibo,0
我看中的美妞和帅车[可爱],0,human,train,zh,1,weibo,0
瓦伦西亚话就是有点山东口音[挖鼻屎]//@西班牙瓦伦西亚海外交流中心: [话筒]翻译如下：#纳达尔#说：费雷尔这家伙在睡觉，我们拿舒缓泡沫去捉弄捉弄他[偷笑]。#费雷尔#醒了大叫：[抓狂]CABRON混球，你对俺干了啥？你个小兔崽子，你给俺这喷的是啥玩意儿[黑线]？,0,human,train,zh,2,weibo,0
"昨天俩学生聊天有一段特别有意思... [偷笑] 共大家参考... 能找到亮点吗？ ... 学生 A：""La camera viene 100 euro senza servizi speciali, 500 con i servizi speciali."" 学生 B：""Sei troppo nero!"" [哈哈]",0,human,train,zh,24,weibo,0
咱家红人啊，周六日在 //@菊儿小枣: 有一点伤感[失望],0,human,train,zh,3,weibo,0
回复@哗啦啦网:谢谢大家的支持！[爱你] //@哗啦啦网:[给力]@田源鸡,0,human,train,zh,2,weibo,0
我点开视频几秒钟就看不下去了那些工人又怎么可以如此冷酷的继续着他们的“工作”[泪]善待动物～,0,human,train,zh,1,weibo,0
@queen-for-a-day 姐姐 下次是这范儿嘛 [哈哈],0,human,test,zh,4,weibo,0
[亲亲]过桥排骨就是真的像一座桥才叫过桥排骨哟！,0,human,train,zh,1,weibo,0
好像和领导在weekly meeting@人生如梦5啊 [泪] //@葛小若_Yuki:??[汗] //@全球时尚:[围观],0,human,test,zh,5,weibo,0
金门湾大酒店荣获翔安区2012年度“平安企业”[太开心][给力]，翔安区共25家荣获#平安企业#称号，[鼓掌]，安全无小事，平安靠大家！2013年来了，让我们继续努力吧！@翔安区安全生产 @翔安卫生监督 @翔安网 @翔安-好厝边 @翔安大小事 @翔安门户网 @大嶝在线,0,human,train,zh,7,weibo,0
最美的愿望一定最疯狂，我就是我自己的神，在我活的地方[鼓掌],0,human,train,zh,1,weibo,0
有人以为中大在中山www//@踏云kumo:而且中大?用了所在?域以外的地名XDD// @577不纠结 : 于是中山大学改叫大山中学么// @思琴紫蓝 : 乃们中大也属于用人名命名的吧[哈哈],0,human,train,zh,7,weibo,0
风驰电掣呀，每小时3迈。。[抓狂][挖鼻屎],0,human,test,zh,1,weibo,0
//@史幂: 好爸爸 纯爷们 //@杰ninini: 太爷们了[泪][泪][泪][泪] //@感谢方便面://@GIF图精选:哎～～好父亲。。,0,human,train,zh,6,weibo,0
只有不思上进一心只为赚钱不与党中央保持高度统一的企业才不在今天这个伟大的历史时刻与全国人民共同学习十八大重要思想！这是从思想和行动上轻视十八大精神的做法，这是作为在党旗下成长起来的备受党关怀的企业忘恩负义狼心狗肺的倒行逆施！坚决鄙视阻止员工学习十八大精神的行为！[怒骂][怒骂][怒骂],0,human,test,zh,1,weibo,0
为嘛这个怪物蛋不能用窝啊？？？明明还有一个窝嘛[泪][泪]@保卫萝卜CarrotFantasy,0,human,test,zh,1,weibo,0
怎么联系？ //@Stella岚r:。。。。。怎么能这样！！！求帮助方式！！！// @山岚熊外婆 : 有最近去福州的同学吗？请一定抽空去看看她。。。好心疼！// @二饼天下无双 : 是真的么？具体地址和帮助方式呢？光转能帮到她么？ // @二爷粉丝团团长 :[泪],0,human,train,zh,11,weibo,0
有啊![爱你]@陈蕾蕾蕾 //@陈蕾蕾蕾:无,0,human,train,zh,2,weibo,0
[哈哈][哈哈][哈哈]Nice Family...Go go go思密达...,0,human,train,zh,4,weibo,0
@一夫食堂 你家胖肉被偷拍了吗？？？？[嘻嘻],0,human,train,zh,2,weibo,0
劳资还白刷了30年哦[泪]@肥天小飞猪 @daodaodeyu @拖米Moumoon //@经典丶微小说:我这20年牙白刷了！[泪],0,human,train,zh,4,weibo,0
"这下我知道了，林清峰原来是厦门人[哈哈]我在这里:#福建省,厦门市,思明区,蜂巢山路# 我在:http://t.cn/zW0M5lL",0,human,train,zh,2,weibo,0
傻逼[怒] //@SharonJin:畜牲！[愤怒] // @一月海岸-TONY ：[怒] 弄死丫的,0,human,test,zh,6,weibo,0
#冬季萌物#冬季卖萌利器，用这个来打脸也是很酥服的！[嘻嘻][嘻嘻][嘻嘻],0,human,train,zh,1,weibo,0
[爱你] u did both... Thanks for being there and loving me [猪头],0,human,test,zh,12,weibo,0
#食刻好心情#【水煮肉片】1．猪肉切片，加淀粉、料酒、盐腌制片刻；2．豆瓣酱与辣椒碎、花椒碎、辣椒油调成汁；3．油菜、豆芽放入锅中煮熟捞出；4．腌好的肉片放入锅中煮至八成熟捞出；5．将料汁倒入水中搅开，下肉片煮熟；6．煮好的肉和汤倒在蔬菜上，最后烧热油浇在肉片上。 [爱你],0,human,test,zh,2,weibo,0
@枫叶了 叔儿~七阿姨 @美了个丽的_MIA 说你很销魂~确实很销魂哈~[哈哈],0,human,train,zh,4,weibo,0
不吃饺子！[晕] //@李峥嵘:你们蘸啥？我的是酱油+醋+辣椒酱@偷蜜的大熊 @胡大治 @机甲 @沦陷物语 @蔡幼林 @书位 @liuyan_16 @董生生 @阿甘  @博股论金王建民 @彦凌 @西西,0,human,train,zh,13,weibo,0
回复@一生唯诺881216:身高不到1.2米应该可以的吧~[偷笑] //@一生唯诺881216:周末才回家，还能赶得上么？[泪]俺20了，能给儿童价不？ //@唐山国丰维景国际大酒店:回复@lu-杰521:有儿童价 //@lu-杰521:有没有学生价 //@唐山国丰维景国际大酒店:回复@?美美:感谢您的认可！欢迎常来,0,human,train,zh,5,weibo,0
我和我的女淫@爱朵宋翊菲 [哈哈][哈哈][噢耶][噢耶][噢耶][好爱哦][好爱哦][好爱哦],0,human,train,zh,2,weibo,0
说明他们工作很闲//@阳光老顾:脑子进水[衰],0,human,train,zh,1,weibo,0
hiahia，明天就要飞美国了，墨迹到这点才出门去银行换美元什么的... 晚上再整理行李吧?[汗][晕] 到了美国就去购物，带个大箱子还是小箱子呢？[思考][思考],0,human,train,zh,3,weibo,0
[泪]加班到凌晨三点多，到家都快四点了。眼看天就要亮了，我得赶紧睡觉了…,0,human,train,zh,1,weibo,0
//@灵异笔记:2012到来之前，姐高低得抢个长期饭票回来！ [抓狂],0,human,test,zh,2,weibo,0
一声叹息//@黄庆BG4EXP: //@游离现场:上海人啊……求人肉……//@冰城粉狐://@张醒生: 最可气的是车上还有孩子，这一幕发生在孩子眼前，对他的影响也许是一辈子！ //@可惜我是女流氓:[怒] 人在做天在看！,0,human,train,zh,5,weibo,0
对于这样的好天气，我真是后知后觉。在办公室一坐就是一天，没时间出门呀[泪]借用朋友圈的美图，纪录今天的校园。[太阳][微风][心][鲜花][可爱]真。的。好。美??天。气。好。温暖??@中国传媒大学校友会 @中国传媒大学微记忆 @途秀 @远方网 @CUC文法学生会 #欣爱生活##校园美景#,0,human,train,zh,6,weibo,0
"不能表白,就更要吃大餐啦,一切尽在不言中嘛[哈哈]",0,human,train,zh,1,weibo,0
在法国也一样的，万恶的资本主义啊！[泪] //@爆鳝面加猪肝:90年代一中国艺术家在意大利患病住院n多天，治愈出院也无人提钱//@干玮玮_ViVi: //@Sasa秦: //@假装在纽约://@陈一来:,0,human,train,zh,4,weibo,0
@陈不住气  这么一看，我家喵生活的太寒酸了[泪],0,human,train,zh,2,weibo,0
//@悦来汉蓉: 回复@蔚萱:是的----只是围观-----[偷笑] //@蔚萱:这不适合中国的国情。[偷笑] //@悦来汉蓉:回复@祝建民:[握手][太开心] //@祝建民:悦来想尝试[偷笑][偷笑][偷笑] //@悦来汉蓉:[围观],0,human,train,zh,6,weibo,0
很开放的招聘词[哈哈] ，欢迎加入。,0,human,test,zh,2,weibo,0
如果能把我的本子推销出去，再用卖本子的钱帮我出国移民，顺便国外买套房子……那就完美了……[哈哈]//@导演闫宇彤: [good] //@董学刚:[围观],0,human,train,zh,3,weibo,0
